
Symbol table '.symtab' contains 8099 entries:
   Num:    Value  Size Type    Bind   Vis      Ndx Name
  3825: 002c84e0  1528 FUNC    GLOBAL DEFAULT    1 chrRespawn
  3826: 003fec70    50 OBJECT  GLOBAL DEFAULT    4 soundgroup_M_CLEANER
  3827: 00367880   132 FUNC    GLOBAL DEFAULT    1 _hi0bits
  3828: 00266eb8   344 FUNC    GLOBAL DEFAULT    1 MM_DrawMemFree
  3829: 0033e640    80 FUNC    GLOBAL DEFAULT    1 netServerStartGame
  3830: 002b51f0   412 FUNC    GLOBAL DEFAULT    1 remoteGetShootPos
  3831: 00279bd8   460 FUNC    GLOBAL DEFAULT    1 bglightCalculatePos
  3832: 003c8098     0 OBJECT  GLOBAL DEFAULT    4 atomsmasher_NPCs_1up
  3833: 0035c948    32 FUNC    GLOBAL DEFAULT    1 __main
  3834: 00348920    44 FUNC    GLOBAL DEFAULT    1 sceSifAddCmdHandler
  3835: 003d0058   160 OBJECT  GLOBAL DEFAULT    4 setup_rfactory_1up
  3836: 00285258   108 FUNC    GLOBAL DEFAULT    1 cs_obInstNew
  3837: 00262b58   316 FUNC    GLOBAL DEFAULT    1 MM_PlaceObject
  3838: 0045bd50     4 OBJECT  GLOBAL DEFAULT    8 viewbg
  3839: 00345480   188 FUNC    GLOBAL DEFAULT    1 sceGsPutDispEnv
  3840: 00315aa0   320 FUNC    GLOBAL DEFAULT    1 profileTimeBarDrawBar
  3841: 002988a0  1840 FUNC    GLOBAL DEFAULT    1 propMoveTestRoom
  3842: 002b0c80  2084 FUNC    GLOBAL DEFAULT    1 doorPropTick
  3843: 003d8580     1 OBJECT  GLOBAL DEFAULT    4 tile_10_data
  3844: 00239e38     8 FUNC    GLOBAL DEFAULT    1 damObjectivesRevealCopter
  3845: 003a7750   168 OBJECT  GLOBAL DEFAULT    4 igmDefaultIconX
  3846: 0034b6b8    28 FUNC    GLOBAL DEFAULT    1 sceRemove
  3847: 0031c3c8   592 FUNC    GLOBAL DEFAULT    1 dlTextureRectangleZ
  3848: 00345210   624 FUNC    GLOBAL DEFAULT    1 sceGsSetDefDispEnv
  3849: 0045c260     4 OBJECT  GLOBAL DEFAULT    8 frontfxtime
  3850: 00239740   108 FUNC    GLOBAL DEFAULT    1 damObjectivesPipeDial
  3851: 00207078   400 FUNC    GLOBAL DEFAULT    1 soundRestart
  3852: 0030ac60    28 FUNC    GLOBAL DEFAULT    1 sprayTick
  3853: 00351dd0    52 FUNC    GLOBAL DEFAULT    1 fabs
  3854: 003fe260    50 OBJECT  GLOBAL DEFAULT    4 soundgroup_F_FUTCOP
  3855: 002df5a0   968 FUNC    GLOBAL DEFAULT    1 cartridgeTick
  3856: 00367278    96 FUNC    GLOBAL DEFAULT    1 _lseek_r
  3857: 00350678    16 FUNC    GLOBAL DEFAULT    1 sceVu0ITOF4Vector
  3858: 003daf40    16 OBJECT  GLOBAL DEFAULT    4 vif_entry_loadm10
  3859: 0045dcac     4 OBJECT  GLOBAL DEFAULT    8 roomlightinitial
  3860: 0022c5b8    36 FUNC    GLOBAL DEFAULT    1 packfileEnd
  3861: 002de3d0   168 FUNC    GLOBAL DEFAULT    1 gunReturnAmmoToChr
  3862: 0032dc78   100 FUNC    GLOBAL DEFAULT    1 enemyGetHealthSpawn
  3863: 002848d8   576 FUNC    GLOBAL DEFAULT    1 cs_relocateModel
  3864: 0045b190     4 OBJECT  GLOBAL DEFAULT    8 ucodevtxs
  3865: 002f9f18  1788 FUNC    GLOBAL DEFAULT    1 decalDraw
  3866: 003ff1b0    50 OBJECT  GLOBAL DEFAULT    4 soundgroup_F_SOLDIER_ZOMBIE
  3867: 0025ab88  1004 FUNC    GLOBAL DEFAULT    1 frontmpgReset
  3868: 0035a268   164 FUNC    GLOBAL DEFAULT    1 sceSdRemoteInit
  3869: 002c9c18   128 FUNC    GLOBAL DEFAULT    1 bulletGetFromArray
  3870: 003ff530    50 OBJECT  GLOBAL DEFAULT    4 soundgroup_M_CURTAINS_COWBOY
  3871: 00246f80   276 FUNC    GLOBAL DEFAULT    1 guiRestart
  3872: 0033d0b8   184 FUNC    GLOBAL DEFAULT    1 netSendEnemyRespawn
  3873: 0030fad8  1560 FUNC    GLOBAL DEFAULT    1 hudDrawCrossHair
  3874: 00352a50   268 FUNC    GLOBAL DEFAULT    1 sqrt
  3875: 003fe928    50 OBJECT  GLOBAL DEFAULT    4 soundgroup_A_PILLAR
  3876: 0030bc80  1172 FUNC    GLOBAL DEFAULT    1 hudScrollMessageGfx
  3877: 0033b070    52 FUNC    GLOBAL DEFAULT    1 netReset
  3878: 003a7398    32 OBJECT  GLOBAL DEFAULT    4 dm4i2
  3879: 0022e900   404 FUNC    GLOBAL DEFAULT    1 preloadExec
  3880: 003d8bf0    20 OBJECT  GLOBAL DEFAULT    4 tile_15_plugs
  3881: 002bf528   196 FUNC    GLOBAL DEFAULT    1 playerDie
  3882: 0045c988     4 OBJECT  GLOBAL DEFAULT    8 numPadsDisabled
  3883: 003c4fd8     0 OBJECT  GLOBAL DEFAULT    4 warehouse_fx
  3884: 00224330   880 FUNC    GLOBAL DEFAULT    1 status_pageObjectives
  3885: 0045dce4     4 OBJECT  GLOBAL DEFAULT    8 spacefires
  3886: 002b5bf8  2792 FUNC    GLOBAL DEFAULT    1 propRailBotBossRoomTick
  3887: 003d8ce8    60 OBJECT  GLOBAL DEFAULT    4 tile_21_plugs
  3888: 003c8bc8   224 OBJECT  GLOBAL DEFAULT    4 hangar_spawns_arcade
  3889: 00237220   152 FUNC    GLOBAL DEFAULT    1 StatsSet
  3890: 003a6d98    32 OBJECT  GLOBAL DEFAULT    4 dm2c2
  3891: 00423748    40 OBJECT  GLOBAL DEFAULT    4 _sceCd_cd_scmd
  3892: 00202e80   160 FUNC    GLOBAL DEFAULT    1 sceUsbMouseInit
  3893: 0045c500     4 OBJECT  GLOBAL DEFAULT    8 w_w
  3894: 0020cb78   752 FUNC    GLOBAL DEFAULT    1 hittestLineTri
  3895: 003c8d48     0 OBJECT  GLOBAL DEFAULT    4 notredame_pickups_1up
  3896: 003180f0  1056 FUNC    GLOBAL DEFAULT    1 emSetupVifLoadPacket
  3897: 00325dc0  1092 FUNC    GLOBAL DEFAULT    1 enemyDying
  3898: 002a2d28   152 FUNC    GLOBAL DEFAULT    1 specialGetLeverage
  3899: 002d59d8   220 FUNC    GLOBAL DEFAULT    1 bulletMakeAttachedMinesInvisible
  3900: 00232120     8 FUNC    GLOBAL DEFAULT    1 challengeGetScore
  3901: 0022e770   152 FUNC    GLOBAL DEFAULT    1 preloadGetObAfter
  3902: 003462b8   196 FUNC    GLOBAL DEFAULT    1 sceDmaSync
  3903: 0023bd70    68 FUNC    GLOBAL DEFAULT    1 lvGetSkyPropNum
  3904: 003d1ae8     4 OBJECT  GLOBAL DEFAULT    4 scrapyard_AIHandlers_1up
  3905: 0023d490   152 FUNC    GLOBAL DEFAULT    1 lvGetARCADESetup
  3906: 0045c468     4 OBJECT  GLOBAL DEFAULT    8 iHoldItem
  3907: 003cd240     0 OBJECT  GLOBAL DEFAULT    4 pivotal_spawns_1up
  3908: 002bba40    28 FUNC    GLOBAL DEFAULT    1 camNewShake
  3909: 003d6ac0    68 OBJECT  GLOBAL DEFAULT    4 mmgunset
  3910: 00317308    48 FUNC    GLOBAL DEFAULT    1 emReset
  3911: 002a7370    56 FUNC    GLOBAL DEFAULT    1 specialSetDamDial
  3912: 002111f0    52 FUNC    GLOBAL DEFAULT    1 getshowrankingstype
  3913: 00248498   208 FUNC    GLOBAL DEFAULT    1 zoomboxTick
  3914: 00347498   104 FUNC    GLOBAL DEFAULT    1 DisableDmac
  3915: 0035c968  1772 FUNC    GLOBAL DEFAULT    1 __divdi3
  3916: 0020c278   476 FUNC    GLOBAL DEFAULT    1 hittestMoveCircleToPoint
  3917: 002861f8     8 FUNC    GLOBAL DEFAULT    1 padOnePadLabelExtrefGfx
  3918: 00233378   188 FUNC    GLOBAL DEFAULT    1 signonNew
  3919: 0045bcd4     4 OBJECT  GLOBAL DEFAULT    8 currentwindow
  3920: 00346fe8     8 FUNC    GLOBAL DEFAULT    1 ioctl
  3921: 002f4a40  1296 FUNC    GLOBAL DEFAULT    1 particleSpriteGfx
  3922: 0020dd30   620 FUNC    GLOBAL DEFAULT    1 HitTestLineBox
  3923: 00202460   432 FUNC    GLOBAL DEFAULT    1 memAlloc
  3924: 0045c494     4 OBJECT  GLOBAL DEFAULT    8 savemouse_y
  3925: 00230468    64 FUNC    GLOBAL DEFAULT    1 gmEscorteeReachedDest
  3926: 00359aa0   200 FUNC    GLOBAL DEFAULT    1 sceMcFormat
  3927: 00206560    84 FUNC    GLOBAL DEFAULT    1 joyNewBut
  3928: 002d5578   920 FUNC    GLOBAL DEFAULT    1 bulletGetClosestLight
  3929: 00330000   328 FUNC    GLOBAL DEFAULT    1 enemyAlarmTick
  3930: 003437e8  3740 FUNC    GLOBAL DEFAULT    1 copterPropTick
  3931: 0032bac8     8 FUNC    GLOBAL DEFAULT    1 enemyCheckAllRoutes
  3932: 0030a860   212 FUNC    GLOBAL DEFAULT    1 chrfxFadeOutTick
  3933: 00421038   108 OBJECT  GLOBAL DEFAULT    4 NetGameParms
  3934: 0020bee8    28 FUNC    GLOBAL DEFAULT    1 mcardCheckCards
  3935: 003997d8   288 OBJECT  GLOBAL DEFAULT    4 cheats
  3936: 003466a0    16 FUNC    GLOBAL DEFAULT    1 RemoveIntcHandler
  3937: 0045c288     4 OBJECT  GLOBAL DEFAULT    8 frontbgtranslatey1
  3938: 00333590   608 FUNC    GLOBAL DEFAULT    1 swipeTest
  3939: 0030f338  1952 FUNC    GLOBAL DEFAULT    1 hudRemoteDeviceGfx
  3940: 0023ed78    12 FUNC    GLOBAL DEFAULT    1 lvCheckCreateFlagsChallenge
  3941: 00207d20  1228 FUNC    GLOBAL DEFAULT    1 soundTick
  3942: 00311590    56 FUNC    GLOBAL DEFAULT    1 hudGetSegmentIntensity
  3943: 0035b070   368 FUNC    GLOBAL DEFAULT    1 _sceCd_ncmd_prechk
  3944: 0045dfd0     4 OBJECT  GLOBAL DEFAULT    8 numEscorts
  3945: 00319278    40 FUNC    GLOBAL DEFAULT    1 emLoadTextureAddr
  3946: 003dd398   240 OBJECT  GLOBAL DEFAULT    4 linksDisabled
  3947: 002e2d88    24 FUNC    GLOBAL DEFAULT    1 particleGetTextureNum
  3948: 0020beb8    48 FUNC    GLOBAL DEFAULT    1 mcunformat
  3949: 00207a58   472 FUNC    GLOBAL DEFAULT    1 announceTick
  3950: 0045decc     4 OBJECT  GLOBAL DEFAULT    8 perfstats_numframes
  3951: 003014c0    72 FUNC    GLOBAL DEFAULT    1 weatherEnd
  3952: 0035d178   152 FUNC    GLOBAL DEFAULT    1 __floatdidf
  3953: 00341668   160 FUNC    GLOBAL DEFAULT    1 sce1394SbEui64
  3954: 002adf90  1484 FUNC    GLOBAL DEFAULT    1 specialRailPutOnNearestSection
  3955: 003230a0   464 FUNC    GLOBAL DEFAULT    1 enemyCycleThroughTargets
  3956: 003d85c0    18 OBJECT  GLOBAL DEFAULT    4 tile_14_data
  3957: 0045c8d4     4 OBJECT  GLOBAL DEFAULT    8 levellinks
  3958: 00295df0   720 FUNC    GLOBAL DEFAULT    1 propTickBefore
  3959: 002fb250   100 FUNC    GLOBAL DEFAULT    1 zbtestCopyZB
  3960: 00346cd0    16 FUNC    GLOBAL DEFAULT    1 iGsGetIMR
  3961: 003413a0   304 FUNC    GLOBAL DEFAULT    1 sceILsockSend
  3962: 00368af8    92 FUNC    GLOBAL DEFAULT    1 _kill_r
  3963: 003db110    16 OBJECT  GLOBAL DEFAULT    4 vif_entry_loadldir18
  3964: 002bf228   516 FUNC    GLOBAL DEFAULT    1 playerRespawn
  3965: 00262dc8   288 FUNC    GLOBAL DEFAULT    1 MM_FreeItem
  3966: 00272fb0   104 FUNC    GLOBAL DEFAULT    1 MM_FileEntryDelete
  3967: 00210308   212 FUNC    GLOBAL DEFAULT    1 menuitemCalcPos
  3968: 0045c50c     4 OBJECT  GLOBAL DEFAULT    8 m_y
  3969: 0029ffd0   496 FUNC    GLOBAL DEFAULT    1 carPropNew
  3970: 003d7dc0   120 OBJECT  GLOBAL DEFAULT    4 tileprops
  3971: 002a7488  8564 FUNC    GLOBAL DEFAULT    1 propNewSpecial
  3972: 00360dc8    80 FUNC    GLOBAL DEFAULT    1 printf
  3973: 00272860   336 FUNC    GLOBAL DEFAULT    1 MM_GenerateMap
  3974: 002c9bd8    60 FUNC    GLOBAL DEFAULT    1 inventoryRemove
  3975: 00303078   432 FUNC    GLOBAL DEFAULT    1 specialfxManHoleSmokeProtoTick
  3976: 0045bd80     4 OBJECT  GLOBAL DEFAULT    8 invincible
  3977: 003650b0    84 FUNC    GLOBAL DEFAULT    1 vsprintf
  3978: 00346ad0    16 FUNC    GLOBAL DEFAULT    1 RFU083_iSetEventFlag
  3979: 0025db08    60 FUNC    GLOBAL DEFAULT    1 MM_ItemUnderCursor
  3980: 0045dab8     4 OBJECT  GLOBAL DEFAULT    8 chrinfo
  3981: 00314930   664 FUNC    GLOBAL DEFAULT    1 matrixToQuaternionNew
  3982: 0022ed00   132 FUNC    GLOBAL DEFAULT    1 preloadPass2Exec
  3983: 003d2d38    16 OBJECT  GLOBAL DEFAULT    4 disp_off
  3984: 0030aba0     8 FUNC    GLOBAL DEFAULT    1 sprayGetMax
  3985: 0045da50     8 OBJECT  GLOBAL DEFAULT    8 runStrafeSpeed
  3986: 0034f778   180 FUNC    GLOBAL DEFAULT    1 scePadSetMainMode
  3987: 002e33f0    16 FUNC    GLOBAL DEFAULT    1 particleSetClones
  3988: 003fe1b8    50 OBJECT  GLOBAL DEFAULT    4 soundgroup_F_LADYJAYNE
  3989: 0045debc     4 OBJECT  GLOBAL DEFAULT    8 updateframesi
  3990: 002084e8   172 FUNC    GLOBAL DEFAULT    1 soundStart
  3991: 0033ff00   772 FUNC    GLOBAL DEFAULT    1 netTick
  3992: 002b8ec0   372 FUNC    GLOBAL DEFAULT    1 DistFromWallSq
  3993: 00244688   972 FUNC    GLOBAL DEFAULT    1 frontControlsTick
  3994: 002f6b28   440 FUNC    GLOBAL DEFAULT    1 decalRestart
  3995: 0041d730    96 OBJECT  GLOBAL DEFAULT    4 vifdata_notexture
  3996: 0045ba54     4 OBJECT  GLOBAL DEFAULT    8 mem_level_free
  3997: 00368818   140 FUNC    GLOBAL DEFAULT    1 _signal_r
  3998: 00346610    16 FUNC    GLOBAL DEFAULT    1 RFU009
  3999: 00339370   308 FUNC    GLOBAL DEFAULT    1 enemyGetArmour
  4000: 0045dd18     8 OBJECT  GLOBAL DEFAULT    8 dirvec
  4001: 003471f0   124 FUNC    GLOBAL DEFAULT    1 SyncDCache
  4002: 002287c0    12 FUNC    GLOBAL DEFAULT    1 animIsBlended
  4003: 002115c8    28 FUNC    GLOBAL DEFAULT    1 getpadlinkedit
  4004: 0033a898   176 FUNC    GLOBAL DEFAULT    1 enemyCoreGetNumDropTeamAttackers
  4005: 0023fd50   476 FUNC    GLOBAL DEFAULT    1 lvbtnhndRemote
  4006: 003d16a8   160 OBJECT  GLOBAL DEFAULT    4 setup_nightclub_arcade
  4007: 0034d358   120 FUNC    GLOBAL DEFAULT    1 sceSifFreeSysMemory
  4008: 0045bdc0     4 OBJECT  GLOBAL DEFAULT    8 showenemyalertstates
  4009: 00318a18   384 FUNC    GLOBAL DEFAULT    1 emLoadTextureMovie
  4010: 0020ffa8   336 FUNC    GLOBAL DEFAULT    1 windowGfxEx
  4011: 003ff6b8    50 OBJECT  GLOBAL DEFAULT    4 soundgroup_F_ISLA_NADIR
  4012: 00200148    64 FUNC    GLOBAL DEFAULT    1 bossIsNextParm
  4013: 002c4368     8 FUNC    GLOBAL DEFAULT    1 chrSetLastHitPart
  4014: 003d86f8     2 OBJECT  GLOBAL DEFAULT    4 tile_2_ipads
  4015: 003610c8   104 FUNC    GLOBAL DEFAULT    1 __sseek
  4016: 002bb960   224 FUNC    GLOBAL DEFAULT    1 camSetPerspectiveMatrix
  4017: 0035ff08   140 FUNC    GLOBAL DEFAULT    1 __sinit
  4018: 00218138    96 FUNC    GLOBAL DEFAULT    1 ingamemenuTickPlayerAfter
  4019: 00211100    20 FUNC    GLOBAL DEFAULT    1 toggleshowenemystats
  4020: 002e2570  1268 FUNC    GLOBAL DEFAULT    1 imageProcSectorGfx
  4021: 00231f70    28 FUNC    GLOBAL DEFAULT    1 gameEnd
  4022: 003288b8    76 FUNC    GLOBAL DEFAULT    1 checkInFrontOfDir
  4023: 003cb6b8  3840 OBJECT  GLOBAL DEFAULT    4 dam_spawninfos_1up
  4024: 002343b8   240 FUNC    GLOBAL DEFAULT    1 StatsBodyPartHit
  4025: 0034a478   644 FUNC    GLOBAL DEFAULT    1 sceOpen
  4026: 002fc588    80 FUNC    GLOBAL DEFAULT    1 weatherCalcPositionalTime
  4027: 0045bd38     4 OBJECT  GLOBAL DEFAULT    8 viewvolumes
  4028: 00346b40    16 FUNC    GLOBAL DEFAULT    1 RFU090_iReferEventFlagStatus
  4029: 003d87c8    36 OBJECT  GLOBAL DEFAULT    4 tile_13_ipads
  4030: 002cbd60   476 FUNC    GLOBAL DEFAULT    1 bulletNewExplosion
  4031: 003a6b28    32 OBJECT  GLOBAL DEFAULT    4 dm1g
  4032: 00341ff8    64 FUNC    GLOBAL DEFAULT    1 ilinkDoDisconnect
  4033: 0023d030   160 FUNC    GLOBAL DEFAULT    1 lvGetLevelChrTypeNums
  4034: 0031ebb0   188 FUNC    GLOBAL DEFAULT    1 enemyReset
  4035: 003d1890     0 OBJECT  GLOBAL DEFAULT    4 hospital_pickups_1up
  4036: 0032bae0   220 FUNC    GLOBAL DEFAULT    1 enemyExplosionNearby
  4037: 00211170    28 FUNC    GLOBAL DEFAULT    1 getdisplayperfstats
  4038: 0045bdc4     4 OBJECT  GLOBAL DEFAULT    8 showrankingstype
  4039: 003473c8   104 FUNC    GLOBAL DEFAULT    1 DisableIntc
  4040: 00245650   160 FUNC    GLOBAL DEFAULT    1 frontPageRemoveInit
  4041: 00367188   132 FUNC    GLOBAL DEFAULT    1 _setlocale_r
  4042: 00272d58    40 FUNC    GLOBAL DEFAULT    1 MM_FileMaxSize
  4043: 00315e60    36 FUNC    GLOBAL DEFAULT    1 timeTickEnd
  4044: 003fed18    50 OBJECT  GLOBAL DEFAULT    4 soundgroup_A_FLOAT
  4045: 003fdfa8    32 OBJECT  GLOBAL DEFAULT    4 flexcam
  4046: 0034a700   380 FUNC    GLOBAL DEFAULT    1 sceClose
  4047: 0033aa30     8 FUNC    GLOBAL DEFAULT    1 timerRestart
  4048: 00211820    88 FUNC    GLOBAL DEFAULT    1 debugmenuEnd
  4049: 0035fd98   112 FUNC    GLOBAL DEFAULT    1 __sfmoreglue
  4050: 002f9578    28 FUNC    GLOBAL DEFAULT    1 decalRemoveDecal
  4051: 002856c0    52 FUNC    GLOBAL DEFAULT    1 cutsceneGetTotalTime
  4052: 002ee470  1408 FUNC    GLOBAL DEFAULT    1 particleTick
  4053: 00227ee0   636 FUNC    GLOBAL DEFAULT    1 loadAnimationRawEx
  4054: 00369e18   392 FUNC    GLOBAL DEFAULT    1 ungetc
  4055: 00358f48    52 FUNC    GLOBAL DEFAULT    1 sceMcMkdir
  4056: 00286e40   180 FUNC    GLOBAL DEFAULT    1 padPtrFromNum
  4057: 0031a0e0    92 FUNC    GLOBAL DEFAULT    1 emTick
  4058: 00359950   336 FUNC    GLOBAL DEFAULT    1 sceMcChdir
  4059: 002729b0   184 FUNC    GLOBAL DEFAULT    1 MM_FileDirBuiltinMaps
  4060: 00203868   980 FUNC    GLOBAL DEFAULT    1 textSize
  4061: 002abd18    80 FUNC    GLOBAL DEFAULT    1 specialFileCabinetActivate
  4062: 002793b8   216 FUNC    GLOBAL DEFAULT    1 bgLineGetEndRoom
  4063: 003c4898     0 OBJECT  GLOBAL DEFAULT    4 aztec_weather
  4064: 00421200    16 OBJECT  GLOBAL DEFAULT    4 apachelauncherhealth
  4065: 0045dfd8     4 OBJECT  GLOBAL DEFAULT    8 numlifts
  4066: 00247cf8   124 FUNC    GLOBAL DEFAULT    1 guiTriGradient
  4067: 00360d80     8 FUNC    GLOBAL DEFAULT    1 __malloc_unlock
  4068: 002a41e8   100 FUNC    GLOBAL DEFAULT    1 gongDamage
  4069: 003cf5a8   240 OBJECT  GLOBAL DEFAULT    4 rfactory_beams_test
  4070: 0032cab0   176 FUNC    GLOBAL DEFAULT    1 setDisableLinks
  4071: 00202000     8 FUNC    GLOBAL DEFAULT    1 bumpmapReset
  4072: 00339c90   268 FUNC    GLOBAL DEFAULT    1 enemyCoreSetup
  4073: 00232350    96 FUNC    GLOBAL DEFAULT    1 challengeGetScoreCondition
  4074: 0045c8fc     4 OBJECT  GLOBAL DEFAULT    8 linkmode
  4075: 00313c68   352 FUNC    GLOBAL DEFAULT    1 matrixTransRotZXY
  4076: 0034e808   124 FUNC    GLOBAL DEFAULT    1 iRotateThreadReadyQueue
  4077: 003c4898     0 OBJECT  GLOBAL DEFAULT    4 aztec_props
  4078: 003d8690    18 OBJECT  GLOBAL DEFAULT    4 tile_25_data
  4079: 00206708   192 FUNC    GLOBAL DEFAULT    1 joySetCentreZone
  4080: 002be148   392 FUNC    GLOBAL DEFAULT    1 playerGetAxis
  4081: 003168b0   164 FUNC    GLOBAL DEFAULT    1 colourHSVtoRGBA
  4082: 0045e140     4 OBJECT  GLOBAL DEFAULT    8 numNPCcreated
  4083: 0027c450   200 FUNC    GLOBAL DEFAULT    1 obPreloadTexturesAfter
  4084: 00399900   136 OBJECT  GLOBAL DEFAULT    4 tunefilenames
  4085: 0035b4f8   736 FUNC    GLOBAL DEFAULT    1 sceCdInit
  4086: 00319d20   116 FUNC    GLOBAL DEFAULT    1 getFlags
  4087: 0035a088   200 FUNC    GLOBAL DEFAULT    1 sceMcUnformat
  4088: 0023a588   360 FUNC    GLOBAL DEFAULT    1 lvPreload
  4089: 0034ee90   484 FUNC    GLOBAL DEFAULT    1 scePadPortOpen
  4090: 00350fc8   140 FUNC    GLOBAL DEFAULT    1 sceVu0ClipAll
  4091: 0045dd5c     4 OBJECT  GLOBAL DEFAULT    8 creditstime
  4092: 003daea0    16 OBJECT  GLOBAL DEFAULT    4 vif_entry_loadlcol
  4093: 0045d958     4 OBJECT  GLOBAL DEFAULT    8 waterperiodx
  4094: 0045dcb4     4 OBJECT  GLOBAL DEFAULT    8 weatherRooms
  4095: 002856a8    24 FUNC    GLOBAL DEFAULT    1 cutsceneGetTime
  4096: 002bd948    12 FUNC    GLOBAL DEFAULT    1 camMiniViewDoesExist
  4097: 003129c8    44 FUNC    GLOBAL DEFAULT    1 crcCheck
  4098: 0023d5c0   132 FUNC    GLOBAL DEFAULT    1 lvGetLevelSetup
  4099: 0033add0     8 FUNC    GLOBAL DEFAULT    1 netIsNetGame
  4100: 00368b78  3840 FUNC    GLOBAL DEFAULT    1 _strtod_r
  4101: 0045d96c     4 OBJECT  GLOBAL DEFAULT    8 waterreduction
  4102: 003d8da0    64 OBJECT  GLOBAL DEFAULT    4 tile_24_plugs
  4103: 0033b050    24 FUNC    GLOBAL DEFAULT    1 netGotPlayerSignon
  4104: 0033b778   176 FUNC    GLOBAL DEFAULT    1 netSendEnemyFire
  4105: 0045da70     8 OBJECT  GLOBAL DEFAULT    8 maxStrafeAccel
  4106: 002a5898   548 FUNC    GLOBAL DEFAULT    1 planetspawnPropTick
  4107: 002bab88   532 FUNC    GLOBAL DEFAULT    1 camSetCamDefPtr
  4108: 0045c27c     4 OBJECT  GLOBAL DEFAULT    8 logoposy
  4109: 00346780    16 FUNC    GLOBAL DEFAULT    1 iSetAlarm
  4110: 0032c6c8   416 FUNC    GLOBAL DEFAULT    1 enemyVisTableFrameChanged
  4111: 0034dbe8   144 FUNC    GLOBAL DEFAULT    1 sceSifSearchModuleByAddress
  4112: 00329400   180 FUNC    GLOBAL DEFAULT    1 enemyAddToHealthList
  4113: 003a74e8    32 OBJECT  GLOBAL DEFAULT    4 dm5c
  4114: 003a6b08    32 OBJECT  GLOBAL DEFAULT    4 dm1f
  4115: 002e83d0  1336 FUNC    GLOBAL DEFAULT    1 particleStripTrailTick
  4116: 0045c52c     4 OBJECT  GLOBAL DEFAULT    8 scale_wtomy
  4117: 003093d8     8 FUNC    GLOBAL DEFAULT    1 fogfxReset
  4118: 003d8798     6 OBJECT  GLOBAL DEFAULT    4 tile_11_ipads
  4119: 003457f0   260 FUNC    GLOBAL DEFAULT    1 sceGsSetDefClear
  4120: 00308098  1424 FUNC    GLOBAL DEFAULT    1 skySetMeshVertices
  4121: 0045dd48     4 OBJECT  GLOBAL DEFAULT    8 creditscamrotz
  4122: 0045dd54     4 OBJECT  GLOBAL DEFAULT    8 randomsinewavetime
  4123: 002413e0   264 FUNC    GLOBAL DEFAULT    1 loadingTick
  4124: 0023dea0    28 FUNC    GLOBAL DEFAULT    1 lvGetRandomAiSpawn
  4125: 002b0980   768 FUNC    GLOBAL DEFAULT    1 doorActivate
  4126: 002a2a60   432 FUNC    GLOBAL DEFAULT    1 propTickWater
  4127: 002fb0d0   164 FUNC    GLOBAL DEFAULT    1 zbtestDrawGlow
  4128: 00262ee8   128 FUNC    GLOBAL DEFAULT    1 MM_DuplicateItems
  4129: 0041dff8    24 OBJECT  GLOBAL DEFAULT    4 ucode_loadnorm
  4130: 003c8250   160 OBJECT  GLOBAL DEFAULT    4 setup_atomsmasher_arcade
  4131: 003b8b78    40 OBJECT  GLOBAL DEFAULT    4 gv_autosave
  4132: 0033ae50    68 FUNC    GLOBAL DEFAULT    1 netGetNumLocalPlayers
  4133: 00247828   136 FUNC    GLOBAL DEFAULT    1 guiDrawArrowRight
  4134: 003d1748     0 OBJECT  GLOBAL DEFAULT    4 martian_props
  4135: 0026cbb0    16 FUNC    GLOBAL DEFAULT    1 zoomviewZoomed
  4136: 002454f8   232 FUNC    GLOBAL DEFAULT    1 frontPageAdd
  4137: 002ce908   972 FUNC    GLOBAL DEFAULT    1 bulletDiscTick
  4138: 002335d0   544 FUNC    GLOBAL DEFAULT    1 signonAddFile
  4139: 00206280   220 FUNC    GLOBAL DEFAULT    1 joyAnyPress
  4140: 00336820  1612 FUNC    GLOBAL DEFAULT    1 enemyArcadeSetup
  4141: 003ff6f0    50 OBJECT  GLOBAL DEFAULT    4 soundgroup_F_JESTER
  4142: 00286d58    92 FUNC    GLOBAL DEFAULT    1 padNumFromPlacementExtref
  4143: 003cc5b8   968 OBJECT  GLOBAL DEFAULT    4 dam_doors_1up
  4144: 0035f9d8   184 FUNC    GLOBAL DEFAULT    1 sitofp
  4145: 002113c8    28 FUNC    GLOBAL DEFAULT    1 getviewvolumes
  4146: 00219ff8   316 FUNC    GLOBAL DEFAULT    1 ingamemenuCheckUnpause
  4147: 0045dec0     4 OBJECT  GLOBAL DEFAULT    8 tickframesf
  4148: 0023ed58    28 FUNC    GLOBAL DEFAULT    1 lvCheckCreateFlagsPreload
  4149: 00210f78    28 FUNC    GLOBAL DEFAULT    1 getunlock
  4150: 003d89e0    16 OBJECT  GLOBAL DEFAULT    4 tile_29_ipads
  4151: 004212e8    20 OBJECT  GLOBAL DEFAULT    4 sceDmaCurrentEnv
  4152: 0032a498   404 FUNC    GLOBAL DEFAULT    1 moveValidPad
  4153: 0028e368   300 FUNC    GLOBAL DEFAULT    1 WritePropKeyFile
  4154: 003feab0    50 OBJECT  GLOBAL DEFAULT    4 soundgroup_M_VEILMASK
  4155: 00262920     8 FUNC    GLOBAL DEFAULT    1 debugitems
  4156: 00222c60   276 FUNC    GLOBAL DEFAULT    1 inventory_pageConstruct
